"","Name","Address","City","State","Zip","Phone_Number"
"741","TACO BELL OF AMERICA LLC #1739","231 E IRELAND RD","SOUTH BEND","IN","46614","(317) 596-3260"
"742","ONE STOP #1","209 W SAMPLE ST","SOUTH BEND","IN","46601","(574) 246-9740"
"743","OLIVE STREET VARIETY STORE","229 N OLIVE ST","SOUTH BEND","IN","46628","(574) 233-9377"
"744","BURGER KING #7055","2171 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 273-2220"
"745","AMER. LEGION PULASKI POST 357","5414 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 234-5073"
"746","THYME OF GRACE","2714 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 288-0552"
"747","MARTIN'S SUPER MARKETS #1","1302 ELWOOD AVE","SOUTH BEND","IN","46680","(574) 233-8229"
"748","CANTEEN VENDING - DONT USE","4402 TECHNOLOGY DR","SOUTH BEND","IN","46628","(800) 234-7650"
"749","NAVARRE CATERING - DBA PALAIS","105 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 235-5612"
"750","NEVERIA TRES MANGOS DE MICHOAC","2102 W WESTERN AVE","SOUTH BEND","IN","46619","(708) 224-3140"
"751","YUMMY CUPCAKES","119 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-8669"
"752","THE LOUVERED DOOR","1622 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-9170"
"753","PEDDLER'S PUB","904 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9192"
"754","FRIENDS FOOD MART INC - DBA","3601 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-0099"
"755","LANE'S DAIRY QUEEN BRAZIER","2015 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 271-1102"
"756","JEANNIES WHITE HOUSE LLC","1444 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 855-4423"
"757","THE EXCHANGE","112 W JEFFERSON BLVD","SOUTH BEND","IN","46601","(574) 310-8999"
"758","R & J QUICK MART","1956 E EWING AVE","SOUTH BEND","IN","46613","(574) 282-1133"
"759","LET'S SPOON FROZEN YOGURT / CL","1290 E IRELAND RD","SOUTH BEND","IN","46614","(574) 243-5847"
"760","BELIEVERS C.O.G.I.C.","2049 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 233-3353"
"761","INN ON HISTORIC W WASHINGTON","322 W WASHINGTON ST","SOUTH BEND","IN","46601","(574) 288-4089"
"762","LA RIVERA","1740 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 256-8248"
"763","SUPERMERCADO GUERITO","454 S CARLISLE ST","SOUTH BEND","IN","46619","(574) 234-7170"
